# Russian CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
сложно	1
города	1
неделе	1
хотелось	1
принять	1
историю	1
босс	1
держать	1
пойдём	1
подумала	1
фильм	1
слышишь	1
рано	1
удачи	1
еду	1
словно	1
причина	1
пришёл	1
э	1
компании	1
спокойно	1
работал	1
подумать	1
вести	1
вещь	1
брата	1
конца	1
получится	1
блин	1
право	1
ввиду	1
бога	1
по-моему	1
подарок	1
комнату	1
мира	1
успокойся	1
позволить	1
моему	1
идёт	1
самая	1
рассказал	1
курсе	1
намного	1
мистера	1
женщин	1
тяжело	1
ух	1
предложение	1
одним	1
счет	2
улице	2
другим	2
уходи	2
майк	2
среди	2
помоги	2
получилось	2
месяц	2
проверить	2
генри	2
голос	2
позвольте	2
стороне	2
вероятно	2
случится	2
уверены	2
мужа	2
питер	2
провести	2
людьми	2
наконец-то	2
неважно	2
нашёл	2
м	2
доктора	2
месяца	2
игра	2
идём	2
нём	2
джордж	2
познакомиться	2
возьму	2
слышали	2
пошла	2
корабль	2
чувствуешь	2
позволь	2
сторону	2
игры	2
согласен	2
письмо	2
вниз	2
молодец	2
наверняка	2
утра	2
вашим	2
нечего	2
встречи	2
вид	2
никакой	2
связь	2
список	2
такую	2
весело	2
сидеть	2
гораздо	2
собирался	2
впервые	2
находится	2
объяснить	2
полицию	2
решили	2
семью	2
свидание	2
отличная	2
остальные	2
прийти	2
руках	2
фбр	2
чувство	2
котором	2
решила	2
понадобится	2
сынок	2
найду	2
фрэнк	2
школы	2
чувства	2
дядя	2
стали	2
ушла	2
первым	2
поверь	2
расскажи	2
хочется	2
девушки	2
сон	2
имел	2
каким	2
парнем	2
многие	2
части	2
ехать	2
считаю	2
никуда	2
голове	2
старый	2
оттуда	2
чем-то	2
называется	2
вопросов	2
фото	2
пройти	2
заниматься	2
другу	2
вернулась	2
пара	2
никак	2
девочки	2
благодарю	2
своем	2
недавно	2
приехал	2
глаз	2
могло	2
становится	2
пыталась	2
является	2
брось	2
богу	2
ы	2
нашим	2
помощи	2
волосы	2
невероятно	2
одном	2
ушел	2
джейн	2
to	2
тела	2
недель	2
собирается	2
защитить	2
всеми	2
существует	2
жив	2
первая	2
позвоню	2
благодаря	2
вперёд	2
навсегда	2
помните	2
земле	2
делу	2
вполне	2
пытается	2
будущее	2
семь	2
своему	2
ок	2
идиот	2
слава	2
стоило	2
удалось	2
делаем	2
команда	2
главное	2
огонь	2
дэнни	2
замуж	2
начали	2
мужчины	2
кого-нибудь	2
силы	2
семье	2
шеф	2
суд	2
слышу	2
тюрьме	2
попробовать	2
друзьями	2
алекс	2
вашем	2
новая	2
маленькая	2
черта	2
придет	2
страшно	2
услышать	2
новые	2
общем	2
звонил	2
купил	2
понравится	2
близко	2
самой	2
смысл	2
хорошее	2
любил	2
сара	2
единственная	2
делали	2
макс	2
мэри	2
жду	2
получается	2
хорошего	2
эми	2
дамы	2
жену	2
гарри	2
неправильно	2
стоять	2
плевать	2
ключ	2
верить	2
лично	2
слышать	2
взяли	2
поздравляю	2
пить	2
заставить	2
получили	2
рот	2
делала	2
преступления	2
двери	2
землю	2
разумеется	2
очередь	2
первой	2
разговор	2
видимо	2
звонок	2
джеймс	2
s	2
менее	2
нового	2
получила	2
хм	2
подальше	2
какая-то	2
сможете	2
похож	2
состоянии	2
необходимо	2
адвокат	2
касается	2
секунд	2
стоп	2
дали	2
оставаться	2
сделает	2
ходить	2
помощью	2
хватает	2
изменить	2
король	2
народ	2
новую	2
девушку	2
живет	2
секс	2
сделаешь	2
думали	2
нашем	2
попасть	2
каждого	2
другую	2
просил	2
пошёл	2
войны	2
случайно	2
игру	2
мертв	2
держись	2
забыла	2
цель	2
минуты	2
месье	2
выше	2
однако	2
женщину	2
раза	2
мысли	2
выход	2
платье	2
вовсе	2
пришло	2
женой	2
ребёнка	2
сожалею	2
твоем	2
осторожно	2
смогла	2
этими	2
стану	2
маме	2
парней	2
нравятся	2
покое	2
поехать	2
садись	2
миллионов	2
отличный	2
ребёнок	2
дочери	2
дороги	2
ого	2
ха	2
нечто	2
первое	2
выяснить	2
ник	2
информацию	2
офис	2
какое-то	2
записи	2
лучшее	2
течение	2
вечеринку	2
убью	2
годы	2
забыть	2
правила	2
сожалению	2
какие-то	2
слов	2
джимми	2
дни	2
дала	2
жизнью	2
совет	2
занят	2
кем-то	2
попробуй	2
подруга	2
расскажу	2
целый	2
красивая	2
попросил	2
вышел	2
удар	2
вещей	2
адрес	2
дэвид	2
оставьте	2
сержант	2
увидишь	2
виноват	2
разница	2
открыть	2
написал	2
ждет	2
новое	2
счастлив	2
вау	2
выбора	2
продолжай	2
задницу	2
покажу	2
единственное	2
доверять	2
встреча	2
убивать	2
концов	2
обоих	2
будьте	2
останется	2
тюрьму	2
наверно	2
ищу	2
момента	2
обед	2
лица	2
видео	2
стойте	2
взяла	2
подождать	2
считает	2
вечно	2
покажи	2
бен	2
книгу	2
многое	2
земли	2
дел	2
какую	2
поскольку	2
узнала	2
сильнее	2
жены	2
встречу	2
весьма	2
блядь	2
поняли	2
родителей	2
оу	2
лейтенант	2
глупо	2
узнает	2
думают	2
сезон	2
снаружи	2
голова	2
мамой	2
заняться	2
кино	2
вечера	2
свете	2
выйдет	2
восемь	2
найдем	2
помогу	2
больницу	2
больнице	2
магазин	2
тони	2
заметил	2
договорились	2
слушать	2
бизнес	2
примерно	2
уехать	2
мамы	2
позвонил	2
выходит	2
когда-либо	2
маму	2
документы	2
попал	2
шаг	2
отпусти	2
смотрю	2
здравствуй	2
понравилось	2
смогли	2
правы	2
большие	2
рассказала	2
идут	2
готово	2
плохой	2
офицер	2
узнали	2
скажет	2
сюрприз	2
внимания	2
вышло	2
дорогу	2
считаешь	2
фотографии	2
вода	2
делом	2
каком	2
полный	2
следующей	2
доказать	2
захочешь	2
книги	2
война	2
планы	2
мысль	2
веришь	2
видно	2
скажем	2
большинство	2
ребят	2
продолжать	2
ранее	2
жертвы	2
ближе	2
качестве	2
двигаться	2
написано	2
чувствовать	2
хорош	2
любить	2
величество	2
головы	2
дороге	2
попросить	2
времена	2
подумай	2
забавно	2
главный	2
внизу	2
каждую	2
остался	2
вставай	2
мнение	2
твоему	2
часы	2
вряд	2
постой	2
сомневаюсь	2
отдай	2
вечеринка	2
ошибка	2
приехали	2
бросил	2
вернется	2
профессор	2
любят	2
ключи	2
подходит	2
беги	2
ничто	2
поле	2
вышла	2
открой	2
воду	2
сексом	2
музыка	2
побери	2
бабушка	2
собираемся	2
несмотря	2
госпожа	2
стране	2
b	2
рэй	2
отдать	2
трубку	2
сил	2
кончено	2
другая	2
комната	2
ричард	2
o	2
сердца	2
кому-то	2
опасности	2
сша	2
закончить	2
детьми	2
врач	2
живу	2
имеете	2
команды	2
пожалуй	2
роль	2
порядок	2
группа	2
встретимся	2
кольцо	2
самые	2
позвони	2
всём	2
вверх	2
разговаривать	2
джим	2
закон	2
мужчин	2
шутишь	2
играет	2
хорошим	2
новой	2
начнем	2
ухожу	2
член	2
такси	2
серия	2
днк	2
получше	2
убила	2
настоящая	2
молодой	2
эмили	2
показания	2
одному	2
шутка	2
уходить	2
снять	2
недостаточно	2
каких	2
кейт	2
одни	2
разобраться	2
язык	2
едем	2
директор	2
сто	2
энди	2
учитывая	2
спросил	2
днем	2
первого	2
джей	2
чего-то	2
когда-то	2
наверху	2
говорим	2
счастлива	2
помог	2
отцу	2
приходится	2
определенно	2
сигнал	2
закончится	2
помогает	2
группы	2
моём	2
едва	2
легче	2
t	2
ответить	2
спустя	2
принести	2
секрет	2
приказ	2
де	2
опасно	2
позволю	2
билли	2
бросить	2
телефону	2
самых	2
эдди	2
получишь	2
господь	2
внутрь	2
компания	2
прекрасный	2
томми	2
такими	2
and	2
пойдет	2
женщиной	2
работаешь	2
большую	2
волнует	2
рук	2
память	2
старик	2
избавиться	2
квартиру	2
закончили	2
информация	2
встречаться	2
удовольствием	2
спас	2
мозг	2
читать	2
ким	2
чертовски	2
стол	2
джонни	2
ублюдок	2
дон	2
тысячи	2
боб	2
ложь	2
it	2
ёто	2
потеряла	2
взглянуть	2
писать	2
мен	2
увидела	2
передать	2
войти	2
везде	2
бобби	2
кое	2
солнце	2
устал	2
сделку	2
настоящее	2
потеряли	2
мм	2
класс	2
смотрел	2
держите	2
закончил	2
марк	2
джерри	2
потрясающе	2
обещал	2
убедиться	2
скажете	2
факт	2
уничтожить	2
страны	2
учитель	2
полно	2
начинается	2
бежать	2
операции	2
сукин	2
ошибку	2
украл	2
данные	2
двоих	2
света	2
запах	2
придурок	2
найди	2
лучшая	2
вернулись	2
убирайся	2
боишься	2
окно	2
убийстве	2
ситуации	2
костюм	2
казалось	2
доказательства	2
обсудить	2
жил	2
принимать	2
море	2
оставила	2
судя	2
штука	2
ситуация	2
возможности	2
следы	2
генерал	2
рождество	2
платить	2
пытались	2
забрал	2
эрик	2
самым	2
великолепно	2
песню	2
билл	2
помогать	2
по-прежнему	2
новость	2
силу	2
жертва	2
баксов	2
другими	2
обожаю	2
достать	2
вовремя	2
появился	2
кларк	2
тише	2
одежду	2
приходит	2
расследование	2
зато	2
девушкой	2
яйца	2
зависит	2
принадлежит	2
согласно	2
предложить	2
уровень	2
любила	2
вашему	2
собака	2
знак	2
чисто	2
срочно	2
начало	2
вне	2
клуб	2
искал	2
собираетесь	2
души	2
расслабься	2
супер	2
ждал	2
неправда	2
доступ	2
куча	2
туалет	2
знакомы	2
офисе	2
сука	2
слегка	2
ждут	2
песня	2
наверх	2
небольшой	2
анна	2
красиво	2
запись	2
причины	2
работала	2
ч	2
состояние	2
белый	2
зайти	2
дважды	2
думай	2
центр	2
дружище	2
исправить	2
джейк	2
использовал	2
идешь	2
желание	2
книга	2
многих	2
разные	2
полковник	2
оказался	2
идеи	2
добраться	2
нос	2
возьмите	2
матерью	2
суда	2
каково	2
сила	2
уходите	2
рука	2
повсюду	2
лучшие	2
сделано	2
взгляд	2
наркотики	2
бери	2
судья	2
чушь	2
плохая	2
система	2
практически	2
