# Spanish CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
cambiado	2
trae	2
hermoso	2
opinión	2
verás	2
linda	2
apenas	2
segundos	2
cerveza	2
harás	2
estuviera	2
creen	2
oír	2
tendría	2
cuántos	2
hablado	2
hablamos	2
reina	2
temprano	2
tema	2
prisión	2
porqué	2
vuelva	2
público	2
ocurrió	2
veré	2
salvar	2
partido	2
bonita	2
joder	2
causa	2
caliente	2
sargento	2
cenar	2
compañero	2
llevó	2
banco	2
existe	2
ben	2
zona	2
destino	2
base	2
solía	2
cliente	2
irse	2
perra	2
james	2
encuentro	2
encontró	2
pelea	2
san	2
norte	2
quise	2
coronel	2
apuesto	2
peligroso	2
viva	2
max	2
vienes	2
necesitan	2
té	2
excepto	2
juicio	2
podamos	2
llave	2
equivocado	2
posición	2
trasero	2
irnos	2
espalda	2
excelente	2
éxito	2
modos	2
ventana	2
veamos	2
especie	2
teníamos	2
diferencia	2
formas	2
pedir	2
últimos	2
escúchame	2
ejemplo	2
ése	2
radio	2
lee	2
calma	2
hogar	2
volveré	2
fondo	2
humano	2
henry	2
tí	2
iremos	2
unidos	2
habían	2
jesús	2
planeta	2
verme	2
respecto	2
regreso	2
debido	2
seré	2
tenían	2
leer	2
parar	2
lleno	2
dejé	2
respeto	2
debajo	2
harry	2
escribir	2
estación	2
pidió	2
alta	2
pista	2
estrella	2
enfermo	2
duele	2
sueños	2
veremos	2
miles	2
darme	2
órdenes	2
ocupado	2
sigues	2
corre	2
podido	2
dejes	2
nivel	2
habéis	2
experiencia	2
darte	2
salida	2
decirlo	2
confiar	2
hacerte	2
necesitaba	2
hermanos	2
zapatos	2
color	2
vistazo	2
nena	2
tratar	2
parecer	2
juez	2
próximo	2
paciente	2
hayas	2
bolsa	2
arte	2
mary	2
jugando	2
llevas	2
alegra	2
bailar	2
diablo	2
oí	2
sepa	2
estarás	2
sur	2
banda	2
aprender	2
precio	2
completo	2
santo	2
culpable	2
ganas	2
tuvimos	2
you	2
verla	2
volvió	2
libros	2
ojo	2
serán	2
cielos	2
matado	2
azul	2
diferentes	2
irte	2
ia	2
comandante	2
acción	2
reglas	2
obra	2
esperanza	2
cuestión	2
molesta	2
teniendo	2
bill	2
informe	2
jimmy	2
río	2
bienvenido	2
abrir	2
tocar	2
bob	2
contar	2
sigo	2
interior	2
apartamento	2
vea	2
estados	2
estáis	2
preocupa	2
tomó	2
principal	2
empieza	2
londres	2
empezó	2
vayan	2
jim	2
llaman	2
ojalá	2
perdona	2
vuelvo	2
golpe	2
quedarme	2
llamaré	2
acabado	2
estilo	2
nueve	2
definitivamente	2
quedar	2
cartas	2
bomba	2
guardia	2
pistola	2
probar	2
majestad	2
traer	2
marcha	2
pareces	2
común	2
aquel	2
hacerle	2
vuelo	2
nota	2
danny	2
humanos	2
estaremos	2
valor	2
suyo	2
objetivo	2
repente	2
debía	2
rojo	2
bromeando	2
irá	2
entrada	2
doble	2
dejaré	2
evitar	2
máquina	2
cuello	2
conocí	2
tiempos	2
tome	2
nick	2
animales	2
alex	2
acaso	2
tuviera	2
pareja	2
verano	2
escuché	2
ama	2
serás	2
mentira	2
tarjeta	2
hagan	2
perdí	2
correr	2
steve	2
traído	2
llegue	2
preparado	2
haberlo	2
tony	2
usa	2
intentar	2
ayudarme	2
flores	2
dando	2
vos	2
opción	2
isla	2
cierra	2
piel	2
enemigo	2
dejo	2
exacto	2
imbécil	2
jóvenes	2
pedido	2
larga	2
entiende	2
justicia	2
nuevos	2
obviamente	2
despierta	2
pido	2
calor	2
luces	2
refiero	2
fuimos	2
batalla	2
déjalo	2
intenta	2
sarah	2
fantástico	2
brazo	2
absolutamente	2
llena	2
hacerme	2
salga	2
recordar	2
escapar	2
bosque	2
gay	2
señores	2
quedan	2
piernas	2
visita	2
parís	2
usando	2
ganado	2
movimiento	2
blanca	2
rico	2
inocente	2
pesar	2
absoluto	2
vacaciones	2
um	2
mismos	2
tomado	2
habías	2
planes	2
cine	2
toca	2
brillante	2
confianza	2
vuestra	2
nombres	2
especialmente	2
fbi	2
embarazada	2
esperen	2
pantalones	2
defensa	2
terminó	2
salido	2
estupendo	2
jane	2
presión	2
inmediatamente	2
testigo	2
deberían	2
olvidado	2
soldados	2
resulta	2
tommy	2
depende	2
motivo	2
inglés	2
suya	2
estudio	2
acabar	2
sentimientos	2
tomando	2
dieron	2
parecen	2
llaves	2
perros	2
propósito	2
noticia	2
partir	2
vuestro	2
metros	2
santa	2
quedarse	2
clientes	2
podrá	2
cuántas	2
ridículo	2
damas	2
estuviste	2
tranquila	2
operación	2
come	2
empresa	2
ayúdame	2
laboratorio	2
elección	2
menudo	2
beso	2
copa	2
conversación	2
brazos	2
espíritu	2
dejas	2
cansado	2
interesa	2
refieres	2
casado	2
enorme	2
asuntos	2
fe	2
muestra	2
trampa	2
ray	2
billy	2
memoria	2
johnny	2
contrario	2
soldado	2
subir	2
turno	2
encantaría	2
preocupado	2
restaurante	2
saliendo	2
escrito	2
cálmate	2
bienvenida	2
caer	2
llevaré	2
leche	2
estrellas	2
prefiero	2
red	2
viejos	2
solamente	2
oiga	2
estén	2
cuentas	2
taxi	2
anillo	2
richard	2
preguntar	2
victoria	2
quiénes	2
héroe	2
pequeños	2
decidido	2
películas	2
responsable	2
trago	2
volverá	2
árbol	2
ibas	2
dientes	2
encantado	2
camión	2
vender	2
llame	2
detente	2
luchar	2
cabo	2
ruido	2
